order_id,customer_name,customer_email,product,category,price,quantity,total,date
f9c2b8b7-55e6-431b-9397-48fbacd1c10f,Christy Weiss,murraysabrina@example.org,either,Clothing,456.53,1,726.24,2021-07-15
7a51d257-314a-48fc-ba28-26f8f0ab1a1e,Amber Rivera,mirandagonzalez@example.com,civil,Electronics,289.95,3,291.94,2024-06-30
56480736-75d8-4831-9467-37f75247bf33,Sara Nelson,hickmantimothy@example.net,eat,Clothing,300.5,5,2002.56,2024-11-28
b2930279-4655-4565-8f18-ea2e84ee9607,Jordan Bradley,scruz@example.org,short,Home,174.98,2,490.81,2025-01-24
0108aed5-b8e1-43bf-bcda-c5123723e13c,Caleb Smith,wbrown@example.com,suffer,Electronics,336.82,4,1112.38,2021-12-09
d3f649b2-601e-4ec0-af99-6ae0c4b2b93f,Adam Welch,patriciakelly@example.org,PM,Clothing,14.61,1,270.83,2020-09-22
ff538513-92bd-4c7e-92e4-4bf1cdbeee62,Victoria Owens,juansmith@example.com,on,Beauty,214.2,4,793.11,2020-01-12
db75ec6b-2eff-48e9-8efa-3b82460db02a,Mary Frey,huertaelijah@example.com,suffer,Home,423.58,3,404.98,2024-12-26
ed555c99-0f7c-447d-a736-5c82723e9032,Martin Young,raymondlozano@example.org,instead,Home,312.06,5,672.44,2020-08-20
3f4ec5df-9a1f-4ea5-a38f-9805a6eec0aa,Tiffany Dunlap,grace62@example.com,effort,Electronics,381.75,1,951.32,2025-01-01
0680cc8a-4342-40dc-8f39-504334102979,Renee Brown,conniemurphy@example.org,their,Home,241.44,3,153.68,2021-08-22
e9ac087e-773f-4863-870d-9faa6d4794c3,Joseph Huynh,chamberskimberly@example.net,there,Beauty,321.06,3,162.25,2023-01-06
02b067c9-ab1b-4a3e-8e93-3e6b04cdd918,Jamie Young,paul64@example.com,Republican,Clothing,35.73,1,420.87,2023-10-03
94d38be7-b3af-4858-88bc-b914a0af4fa7,Dana Richardson,maynardbrian@example.org,thing,Beauty,439.37,5,229.56,2024-04-18
fa53ff65-79dc-40e5-8525-fd68769b7a45,Sarah Chan,jennifer65@example.com,provide,Clothing,371.79,2,2168.18,2023-07-22
61d676e7-798f-4ce9-afb1-7736eaecbaef,Shannon Bryant,williamrodgers@example.com,hospital,Beauty,444.07,3,888.17,2022-12-25
0e3c02c8-68c0-4b39-9228-d228c38d488c,Heather Frey,gmcdonald@example.com,ability,Clothing,421.3,1,289.36,2022-12-05
845d5fdd-8ac3-4c2d-bbb8-71fd2846451f,Eric Rodriguez,simpsonsheri@example.com,draw,Beauty,12.07,1,856.3,2021-09-19
5c0f9c1e-7bc7-463f-8b8c-b06b924ed15f,Michelle Johnson,jeffdiaz@example.com,husband,Home,126.66,4,369.52,2021-07-18
d771d4b2-7c9d-43c5-b7a3-4b5e6e2a8366,Jennifer Nunez,henry41@example.com,now,Beauty,135.53,5,1416.2,2021-04-15
e6a4f83c-6756-4c30-be1e-9f748033642c,Samantha Dean,ihayes@example.org,suddenly,Electronics,142.36,3,122.08,2024-08-30
05621626-f5ef-4864-9457-556eada908e8,Joseph Hernandez,tammywilson@example.com,around,Electronics,383.84,1,1801.08,2023-08-26
bc94a9cd-91af-4d61-8357-aa74706c3c8c,Shirley Leon,lindamurray@example.org,soldier,Home,289.63,1,69.45,2020-04-18
126bd511-acac-4c02-810e-bf784022d88e,Michael Douglas,michael22@example.org,talk,Clothing,365.44,1,2239.78,2024-08-13
66290bd0-a42b-4b6b-8de3-d17609cb9e6c,Wanda Tucker,stacy53@example.net,look,Home,468.9,2,1828.84,2024-12-20
109e4888-bcd1-4f1b-ab2a-68a586a3d8ab,Alex Hughes,julian01@example.org,treatment,Electronics,260.17,4,958.97,2022-07-17
48d2c898-ec3f-4342-a140-4534df474a59,Tracie Lopez,flyons@example.net,speak,Electronics,321.18,1,1354.29,2021-07-04
26e8f842-513c-41e1-ad35-1bf573929845,Haley Diaz,hayesrandy@example.org,total,Electronics,295.29,1,1422.89,2023-05-15
ed98db52-b4f3-4c4b-bcf8-f6f1d0f8e395,Ashley Peters,christian17@example.com,change,Electronics,128.62,4,2089.65,2020-09-25
ba34b01c-95eb-475e-bb74-2abf3956f060,Gerald Wright,jessicarodriguez@example.org,argue,Home,415.91,3,716.9,2024-03-24
ed8ea38e-41ec-465e-aa3a-afc3324c7ba2,Harold Barrett,wlee@example.net,road,Electronics,31.5,5,1353.94,2023-03-22
f8dcb846-5589-4fbe-8b2c-171644666f6f,Alan Becker,hcraig@example.net,reduce,Home,351.22,5,677.75,2024-05-10
90ee7c11-efc7-4ebd-b92f-69f365581767,Matthew Robinson,ofuentes@example.com,role,Home,156.19,5,228.5,2020-09-28
829b4e5b-ba22-4c8d-81e6-6d287bf6add0,Joseph Hernandez,ylewis@example.net,better,Electronics,91.94,2,442.6,2020-01-05
bd936091-539a-4b9c-8e1d-3b72fd120837,Stephanie Copeland,odavis@example.org,discover,Home,413.66,3,980.09,2020-06-30
aa87a657-b219-44f1-b17f-987875522b56,Scott Ramsey,paul30@example.net,card,Beauty,153.71,2,43.93,2023-12-05
b5cb28d1-2a31-40ab-952b-4458d7489b1e,Philip Taylor,scoleman@example.org,race,Home,60.68,5,97.91,2022-12-21
3f7324ad-e66b-4607-a6d3-3a4f835b155e,Linda Galvan,gonzalessteven@example.net,value,Beauty,391.56,5,433.42,2021-05-25
487e94eb-1dd5-4cb5-9f19-a398736d984f,Kevin Wiley,phillipsjessica@example.com,money,Electronics,459.32,3,1337.22,2022-07-08
f274d4c6-27d9-4abd-84da-c7e10c2d4c52,Amanda Brewer,nmcknight@example.org,and,Beauty,298.9,5,1830.92,2024-01-10
5f120bad-9bd3-4dac-b288-c9872c410078,James Smith,danielpalmer@example.org,fund,Electronics,24.95,3,1133.07,2024-08-13
563f8680-3466-4b5f-b0c5-cc68df04248c,Jessica Patterson,stevensanthony@example.net,project,Home,423.1,3,47.82,2024-12-15
eea5287b-2b31-4261-b789-9bc2408ebb8f,Stanley Dougherty,wallkelli@example.org,hand,Beauty,397.84,5,236.56,2022-11-03
f77b8d76-f845-4409-955b-ec05bf9c9baf,Susan Nguyen,mbean@example.net,citizen,Electronics,74.9,5,912.46,2024-09-16
d784b17d-b06f-4953-9e4a-d4586443f870,Tammy Smith,rpham@example.net,money,Home,465.4,5,427.87,2023-06-27
fd7a8d46-7b5a-4b72-98df-d0a173704a73,Wesley Mcdonald,simmonskatrina@example.org,bar,Home,424.1,1,1873.0,2021-02-18
4e5f3d22-e2a1-4792-b783-4432eb183a09,Holly Smith,astuart@example.net,movie,Home,204.23,5,1072.99,2022-04-27
b158eb64-8824-4e6f-9498-d0987204a988,Derek Richards,fnguyen@example.com,professor,Home,450.34,4,444.32,2022-02-07
597fb812-5fb0-4bea-8c91-39f17e3b0641,Edward Chambers,melvin00@example.com,serve,Electronics,141.13,3,1402.57,2022-08-23
ba6c28ff-ff7f-46b3-b22c-1e8930354619,Robin Meyer,youngkenneth@example.net,Congress,Clothing,368.29,5,950.87,2022-03-19
20ba573d-bd39-4cdc-81c5-6401f95b2d4a,Jason Jimenez,katherinekim@example.org,research,Clothing,456.45,2,314.72,2020-11-30
62efe46d-44bf-4540-b3e9-97182b1b1020,Taylor Martinez,monica86@example.com,enter,Home,213.49,3,1186.62,2021-09-19
e2912928-c3aa-4fd2-b8cd-f6a3e019f6d2,Tracey Wright,harrisonlinda@example.net,parent,Clothing,405.55,1,131.14,2023-05-22
af7ce32f-6721-495a-849d-40c3859ce16f,Joshua Serrano,landryjasmine@example.com,or,Beauty,56.5,4,202.18,2023-03-04
c055c541-e896-452c-aa00-a387264e2a1b,Jackie White,strongjeffrey@example.net,perform,Clothing,371.89,2,623.25,2021-04-23
39800b77-ab96-4055-adb3-92315fb0aba6,Tyrone Edwards,jgordon@example.com,over,Beauty,408.54,5,1864.01,2024-11-20
af0ccfbd-8af6-4889-bd05-2ffecbaba5bd,Jennifer Jimenez,amyday@example.net,poor,Electronics,219.2,3,351.31,2023-05-03
98c2835a-fa5d-4c39-b970-9bf8dd0eee1a,William Wallace,donna99@example.org,rock,Home,202.73,1,1807.9,2023-09-08
b1ff99d0-0e5e-4b55-805c-5321c161d1b3,Roger Harris,norma17@example.com,among,Beauty,127.15,4,1743.57,2021-03-12
071ffc99-9752-4373-bad1-7ae31408a1ac,Miranda Bennett,cisnerosjessica@example.com,property,Beauty,438.64,4,463.03,2023-07-08
cda455f3-583a-4ebd-b1b3-b53ffbd10437,Joan Gutierrez,wharrison@example.com,international,Electronics,221.34,4,1557.41,2021-02-10
b2ac751c-610f-4769-a82d-bdb37c1a3810,Joseph Fischer,harrisonrobert@example.org,against,Home,304.17,5,302.0,2022-07-27
9a79eda8-2c4d-4c3f-9140-7029a62bcc4d,Willie Castro,yatescolin@example.org,attack,Home,416.97,4,556.86,2024-01-13
672813ea-f99e-4a0b-bfc9-ada20eb45e7f,Paul Brooks,elizabeth95@example.net,cut,Electronics,38.73,4,355.3,2020-09-26
4c8c341b-2ef3-42c9-97ef-b94b92ac3786,Eric Peterson,katiebanks@example.com,whatever,Beauty,347.07,2,348.19,2022-09-15
8014faef-0aa3-4359-990e-5ea33770a0dc,Aaron Payne,brucewilkinson@example.com,people,Clothing,285.42,1,120.75,2021-03-30
251419c9-b241-43e9-a7d5-b8f3481ce95f,Edward Sutton,hunterjade@example.com,little,Home,192.52,5,389.39,2021-09-06
f9c3d58f-0308-4449-a6b8-a4f62aa989aa,Nathan Moreno,hopkinsdevin@example.org,lay,Beauty,303.77,2,1435.44,2022-02-25
51665f5d-2e59-49d6-a97a-f4e7a7a22c25,Kylie Gonzales,carol43@example.net,day,Beauty,297.53,1,440.29,2020-03-30
49a9c032-031e-4107-9065-02e33ededcd0,Amy Gomez,dbrown@example.com,project,Electronics,465.06,1,335.44,2021-01-01
0a6bf38a-c926-4f9b-9247-8b71d44b42e0,Scott Gibson,cdaugherty@example.com,could,Electronics,46.14,3,2251.48,2022-06-05
05a5059e-01a3-40e0-8693-174c12744990,Jennifer Price,pfreeman@example.com,wait,Clothing,189.67,3,1510.78,2021-12-28
f6d810da-1e82-4831-a902-1ca493f14b00,Traci Fritz,wendy20@example.org,learn,Beauty,123.66,1,1404.07,2020-12-01
9f7f4700-8f4e-4a7f-b88e-d6735423e056,Alexis Olsen,wmason@example.org,meet,Electronics,499.8,2,1387.22,2022-08-29
0786dc57-e512-46ec-ab73-7722fa1ffb83,Cory Wang,williamlowery@example.net,which,Electronics,241.45,3,1334.55,2023-04-18
06a0e7c6-47e3-4815-87e1-c9e89e62fb51,Chelsea Gray,hansonchristopher@example.net,huge,Clothing,153.08,1,336.41,2022-04-01
55eec809-52ad-45e9-bccc-36335d77b11c,David Rollins,marksjacqueline@example.com,bed,Electronics,229.95,4,398.33,2022-12-19
7498f039-673f-4b7e-b3db-c59921a4d81d,Nicolas Lin,andrea89@example.org,movie,Clothing,185.55,1,359.72,2020-08-01
a44abd9b-481f-4ff4-9255-9b513453ace4,Tyler Ellis,richard84@example.com,attention,Clothing,436.0,5,41.07,2023-02-07
016b67d7-c7aa-427f-8ea5-70743a6e8fe6,April Harris,tonya67@example.com,him,Clothing,301.08,5,832.01,2023-10-10
29a61944-7cdc-4b0b-82fd-1f09a6021204,John Smith,jaycruz@example.org,name,Beauty,143.24,5,163.16,2025-03-17
9d9c3cb6-c349-4dac-ad96-26cdca7f37bb,Benjamin Hayes,richardsjoshua@example.com,movement,Beauty,107.67,1,1035.68,2022-12-14
a9ea5134-998e-45bd-a51a-8258b95227a2,Mckenzie Miller,philiphickman@example.net,night,Clothing,416.84,3,832.54,2021-06-27
cb90b025-5ef2-459e-ae17-4438f70c12aa,Caitlyn Torres,amanda51@example.net,common,Electronics,86.8,1,246.47,2022-01-17
4c4d7d64-a88b-499b-9d02-29de11109bd6,Dawn Huynh,bruce66@example.org,phone,Electronics,482.94,3,640.94,2024-04-06
1f395183-d76a-4fa0-b1ac-901355674637,Miranda Mcfarland,zvaughn@example.com,west,Clothing,223.53,3,478.21,2022-07-03
fee404f6-31db-4755-9191-1bb0c21046d6,Kim Martin,kcampbell@example.org,model,Clothing,365.64,4,904.13,2023-06-22
5d55aaa5-63b0-4a63-9508-1a7162913501,Ryan Bullock,petersmichael@example.com,push,Home,42.49,5,2038.53,2021-01-10
ef5dda59-a9e9-4004-b34a-2fb52f9eaf08,Christine Munoz,tabitha72@example.com,company,Clothing,270.67,1,609.84,2020-11-22
f2ab6da5-72f7-471c-bebc-e039aa5777e1,Jonathan Shaffer,stephenpitts@example.net,store,Beauty,452.66,1,322.37,2023-12-25
d5488533-85f9-4028-89f9-3d82928ed570,Tom Dixon,whitedanielle@example.net,office,Electronics,54.06,1,1371.85,2020-07-03
26cfb4a6-f587-47e5-b310-7e376ebc15ad,Dana Cruz,rwalker@example.net,impact,Home,327.67,5,2135.09,2020-04-17
3f85eb47-4c80-40d3-8602-3f3d9ed199a7,Micheal Hampton,dawn60@example.com,put,Home,162.4,5,1286.3,2020-03-26
9850765d-2501-4830-b90e-7b5ee508024d,Elizabeth Carrillo,goodwinchristina@example.org,yet,Beauty,151.54,3,228.01,2020-08-27
867dc19e-e95e-4158-ad7f-cb3c5b21e0c8,Katrina Scott,garciajoshua@example.net,development,Electronics,486.61,4,628.22,2023-02-21
ca066e39-9d29-458f-9cfb-3c15b081318a,Mark White,nterry@example.org,recognize,Beauty,401.89,2,417.51,2021-04-07
f7cd8fde-77d7-41b0-80f1-6d0d80efba78,Robin Cohen,gpatterson@example.org,control,Clothing,267.78,5,652.1,2023-11-08
9066134b-fba1-483d-9720-81d896510c77,Raymond Sanchez,andrea29@example.org,enough,Home,52.53,1,501.89,2021-03-04
84a8fc0a-54f1-4b09-bc57-26f3228120a0,Joanna Taylor,alexandrawilson@example.net,pretty,Home,354.83,1,440.42,2024-12-21
2f12a4ee-272f-4fd9-a283-3c2a2faf9b81,Vanessa Webb,brianharris@example.org,station,Clothing,403.87,1,1487.59,2023-06-15
896fed41-96a4-44c1-a282-606f664aa135,Nicole Martin,amberramsey@example.org,listen,Electronics,197.47,5,683.55,2023-05-28
3197d263-c787-456a-b02d-25c35cb661b0,Jonathan Allison,christinaphillips@example.net,push,Electronics,491.52,3,983.33,2020-10-25
9487c413-d248-47ff-9c9a-eacd2ce6cb88,Joe Harvey,jessicarocha@example.net,police,Electronics,347.61,5,60.71,2023-12-05
6d5e43bd-a17b-4693-af9f-2f030122abc5,Rachel Leonard,roy63@example.org,might,Electronics,222.04,1,152.78,2024-09-30
92fda979-3cd0-4048-a1eb-5c360e5ae95e,Bryce Mccarthy,stevenbernard@example.net,girl,Beauty,218.02,4,1525.17,2022-11-27
0a52b1df-7855-44b5-93fc-56c356b7f10e,James Smith,zmoody@example.net,decision,Electronics,49.92,2,292.52,2022-05-08
c3b85a23-9e9c-433f-959c-0b38650f98a0,Tiffany Sullivan,lhughes@example.org,money,Electronics,362.3,1,187.96,2020-12-23
baab033c-fdd2-49ab-ab07-5730df6b9afb,Joseph Sherman,oyoung@example.com,anyone,Beauty,50.18,3,280.71,2020-06-24
49428ccd-dd47-47eb-bcea-b727f86c5277,Michael Stone,adam54@example.org,watch,Clothing,380.33,3,348.55,2023-07-22
6473b1cd-342f-4bc7-9b51-6be88918305e,Valerie Dixon,eric08@example.org,hand,Clothing,433.75,3,1334.78,2024-03-07
64617ba3-dfb5-4f65-af28-9d9f4880a78a,Cameron Rivers,kevin62@example.com,night,Clothing,227.62,2,1669.46,2021-12-31
f3a61d54-032b-4fe9-b676-c7dd19889d5f,Danielle Pearson,kelleyjames@example.org,others,Home,89.87,3,48.55,2023-09-04
0431bcca-eda8-406d-84be-977c00d3b4a8,Kristin Gutierrez,gmatthews@example.net,street,Home,50.24,5,169.43,2022-12-09
c4e84e88-4a52-417d-bcb2-3db3c5075989,Susan Perez,amy25@example.net,head,Beauty,454.62,2,219.06,2020-03-17
87eed060-e1aa-4cbe-b5ef-cc8baab12ac3,Steven Lee,maria48@example.net,true,Electronics,216.32,4,1249.42,2024-03-10
765250c1-ac4e-4063-adf6-3b3e74dde079,Walter Wood,jrichards@example.net,through,Beauty,429.15,2,491.11,2020-06-16
549570d1-f187-446d-9e45-c3147da98201,Danielle Patel,vhendricks@example.com,whose,Clothing,461.29,2,541.61,2022-12-17
90332bf8-8342-4eb3-a288-9a3ed498e66e,Jody Smith,kaitlynkim@example.org,soldier,Clothing,184.6,2,1482.13,2021-10-17
8db3d4bc-71cc-4acb-8e9a-8a84b85eac0d,Daniel Odom,meltonrhonda@example.net,movement,Home,276.05,5,1280.22,2025-01-05
9125b79b-6d20-49cc-85e4-91ec9799c55a,Sandra Bush,jhill@example.net,social,Home,132.17,4,2494.39,2022-05-27
1c33a2d8-dffd-4cbf-aa6e-910ebbac31c0,Eric Morton MD,thomasmarvin@example.org,control,Beauty,50.09,4,974.35,2024-06-15
296674be-e56c-40e9-8d54-22a54449ed2e,Todd Richardson,etorres@example.com,tax,Home,213.3,5,271.67,2024-02-27
8f59f974-19a7-443f-a303-f6c88f925d92,Teresa Rubio,sarasmith@example.net,station,Clothing,80.51,4,1018.41,2024-11-25
b8107783-4e75-41d6-b542-cbdec7eb7353,Vincent Jenkins,wturner@example.com,concern,Beauty,375.06,1,137.43,2024-07-02
1db04560-3f0c-4734-9c22-f5ad870db00a,Angela Burke,andrewssamuel@example.org,must,Electronics,143.24,4,470.83,2021-08-17
f4664742-5416-42b1-8a09-bcae08497d8b,Nicholas Krause,chencharles@example.com,discover,Clothing,361.85,3,232.18,2023-11-30
c8f2b49e-f691-4f3e-8fa7-9c4be4c3d645,Sara Brown,jonesstanley@example.com,course,Home,390.59,2,488.9,2024-05-18
a7cba444-0d9a-4692-8778-f1c7ac1ec34f,Todd Barnes,sabrinarodriguez@example.com,baby,Home,307.39,4,488.0,2024-09-23
4da050b7-db87-4d77-beb3-40ec53fc0e4d,Mary Williams,tanya55@example.net,traditional,Home,268.38,4,74.73,2022-11-23
40d9cbb4-fdc8-4957-b0c9-f339dddc1aae,Diana Miller,joanne07@example.net,war,Home,476.59,4,361.49,2022-09-14
26c3122c-bfcc-4c7b-bb61-e0d302102a23,Stephanie Spence,xjones@example.org,by,Home,193.89,1,170.45,2022-03-05
191a41c1-19ae-425b-aee9-3bbb7ce432d5,Erin Shaffer,perezmiranda@example.com,one,Electronics,452.77,5,329.52,2024-06-08
9e67a7b7-45f5-404a-8082-572a2c1eaba4,Geoffrey Proctor,amyers@example.com,happen,Beauty,218.64,5,1621.61,2022-08-20
77c77380-d43f-4efb-9566-e21f26d3655c,Jeffrey Bautista,pamela96@example.com,thing,Beauty,178.32,2,77.89,2023-05-19
24f8c042-46d5-49b2-a8b8-73386a34df1d,Jessica Freeman,laura58@example.org,paper,Home,303.86,3,40.45,2021-10-23
f552bc6e-d715-4305-bae5-c9ea236f9f9e,Andrea Burgess,johnsonpatrick@example.org,free,Clothing,65.52,1,907.06,2020-06-02
c3e89fde-7638-4085-9081-5e3b99e700fe,Joe Cook,jamesmoore@example.com,share,Electronics,10.57,3,470.61,2022-11-04
2947be86-5b0d-4e51-be97-593b90d9f738,Eric Santiago DDS,smithlauren@example.org,particularly,Home,110.36,1,691.85,2025-01-04
b3ad9163-3040-4efa-a590-a9fe44e6320f,Michael Elliott,uwilliams@example.com,collection,Beauty,393.12,5,156.56,2021-11-13
e9d3cbbe-822c-4262-a1e7-43ae21128f66,Brandon Leon,rachel32@example.net,art,Home,433.43,2,727.12,2024-06-28
0a30fabc-8ddd-4ba8-9d70-b8ebd1c65399,Taylor Tucker,zmiranda@example.com,whose,Beauty,119.07,4,227.87,2022-12-02
782214fe-e2bf-471c-ae89-20aaa3bd6eed,Joshua Wolfe,teresa11@example.com,environmental,Clothing,165.67,4,441.2,2024-02-25
71fff569-3b28-45ca-b443-9ce1aca9bfeb,Brandon Massey,gutierrezrichard@example.net,attack,Clothing,422.79,3,682.49,2023-10-30
f4f78c7d-24fa-4fd8-8b87-8e9f789ec9ca,Peter Little,jonathanjohnson@example.com,test,Clothing,399.06,2,2277.74,2022-02-07
3e97c280-6e77-4b1a-bf41-cb8a4f2f295e,Michael Wilkerson,howarddavid@example.net,summer,Electronics,297.48,1,495.06,2024-01-02
68d72394-a7e6-4bd8-8995-cf7eeef17880,Deanna Lopez,daniellewright@example.net,peace,Beauty,235.07,4,470.96,2023-10-03
4ca0dfa3-f372-4a3f-80aa-9ba35ce211b7,Evelyn Frazier,loganmartinez@example.net,step,Home,101.78,5,337.6,2020-02-18
f3d0a7f4-b4f2-4c72-a841-c66d40fd9952,Kelly Jones,bentoncynthia@example.net,born,Clothing,210.74,5,706.57,2022-12-23
d050c97a-f20d-472c-baf7-cefaddeec246,Joseph Martin,jose07@example.net,few,Home,36.65,4,622.23,2021-12-10
22208f46-80ba-451e-a3c0-7517b2675d0c,Amy Miller,franklinjeremy@example.com,loss,Electronics,220.21,1,1137.5,2021-04-26
8f56731b-b9f1-4f57-bb7e-67a0e64df17f,Jennifer Smith,ejohnson@example.net,real,Electronics,356.36,3,2356.29,2025-01-23
9256fdd8-336a-417e-8ec0-01cf1477574f,Eugene Wright,lynnwhite@example.com,doctor,Clothing,329.21,2,228.1,2023-06-01
7bf82a17-1634-4454-a325-6a55ba73bf4d,Nathan Page,pcameron@example.net,development,Home,423.0,3,1036.34,2021-03-29
80a011c8-5ab7-4bc5-8134-47f31187b601,Michelle Ward,randy83@example.org,heavy,Home,279.72,4,934.75,2024-11-07
00c693a2-8658-4cc7-9f3d-8e02e56c095b,Amanda Phillips,casemichaela@example.net,late,Electronics,285.12,5,1263.66,2021-01-19
0f9ea5af-d26d-4190-8bae-828be806efc4,Matthew Cisneros,christina91@example.com,him,Home,385.81,2,297.86,2022-04-25
97d81cac-49a0-44a9-b971-9022ddf7dbe5,Anthony Herman,jadejimenez@example.org,trip,Beauty,406.02,2,1302.33,2021-03-09
0197600e-4ccb-4819-ae61-3f45a25daf37,Seth Scott,morrischarles@example.org,take,Clothing,71.98,5,1489.65,2024-01-01
c53283c4-7bb6-4303-af28-cd522afd0bf3,Pamela Johnson,grichardson@example.net,begin,Beauty,193.42,4,1767.18,2020-04-30
522ea31a-d99f-42da-b5c7-f62ef8d3da28,Kathryn Lawrence,michael49@example.net,easy,Home,423.7,5,1247.29,2025-02-16
6d956e74-6b0f-4c8a-9eca-872332dd2283,Shannon Moore,justin82@example.org,season,Clothing,178.72,3,1873.76,2021-01-12
4a896900-c0dd-45f9-9701-f9e0fadda79d,Frank Taylor,fyates@example.com,blue,Home,284.88,1,308.93,2020-01-15
1e938ef4-45e3-48c4-afe8-c65598a2a39b,Brian Herman,johngoodman@example.org,form,Clothing,305.4,4,162.29,2025-02-23
a2aac7d4-9f2b-42f0-9de5-4aeb11c86fbe,Brandon Cuevas,morrisonelizabeth@example.org,when,Clothing,362.67,1,1405.31,2021-02-03
569b4d63-5ddd-4f68-b710-af3a50333d8a,Andrew Cole,stanleyyoung@example.com,her,Electronics,266.21,3,350.23,2023-08-07
10c532fb-9ff3-4519-a6c8-11ade34c9f8e,Heather Curtis,wperez@example.org,address,Beauty,200.71,2,579.68,2021-02-05
78e9e9f5-287f-45a5-a9f0-bab5e778fd31,Mckenzie Quinn,richalyssa@example.net,discover,Clothing,365.73,1,1413.79,2020-02-25
65be1d10-e28a-4ff7-a49e-e3058319ab9b,Gregory Norman,singletonjessica@example.org,always,Electronics,390.4,1,384.8,2024-02-19
50dab8c6-0434-4328-8725-3ddced0eb112,Donald Robinson,joseph37@example.org,remain,Clothing,319.76,3,1982.7,2023-03-12
c21cdd8a-b270-4760-8c04-59c8a832caaf,Beverly Brock,christiangonzalez@example.org,health,Clothing,457.71,1,50.55,2023-09-03
ef5cae1b-a735-4d1a-b8a7-e9a1446eb8ae,Brian Stevens,hollowayjames@example.net,anything,Clothing,246.19,4,1058.64,2022-07-13
5b952d1e-7fef-4f92-a9d6-5b7e24c7128c,Sarah Holmes,samanthagordon@example.net,she,Clothing,188.18,4,384.61,2021-05-21
9281dc1b-e29f-4ff4-8927-6fc063269207,Pamela Nielsen,abigailharris@example.com,wind,Clothing,370.44,2,140.46,2024-11-26
4a39f140-1a73-4891-9517-66edc691039e,Scott Fisher,edwardssarah@example.org,support,Electronics,298.95,5,1150.23,2021-09-28
196aa8c5-0833-42ba-ae53-23519660a848,Gregory Ramos,ejones@example.net,heavy,Clothing,202.97,2,681.13,2020-12-12
f1a20f18-9dfb-4ec4-a234-12d99be9c661,Courtney Scott,harriskevin@example.org,together,Beauty,263.81,1,1995.73,2022-04-10
ad35b42e-c16b-47bb-9faa-a095b8306936,Dominique Boyd,chelsea37@example.net,similar,Home,339.19,3,324.45,2021-12-26
976b9bc7-9b33-4ae3-8886-75cc33962f84,Melanie Zamora,tmyers@example.org,very,Clothing,193.66,2,95.17,2024-01-26
a1ae8db7-873d-4f43-8980-349944e509d0,Crystal Allison,gabrielle16@example.org,drive,Home,35.23,4,1137.04,2023-12-16
b5a18732-be9c-4ef9-8a47-bf7c18d560b0,Brandon Moore,karencarrillo@example.org,defense,Home,471.43,5,830.97,2022-06-19
1bf853c5-4652-4b33-bf29-fd8181a3b0ef,Susan Welch,johnsontina@example.org,successful,Electronics,144.91,1,55.88,2022-03-06
49e28a9d-96f3-4d5f-8226-fa0e71b98a75,Nicholas Bell,woodardjade@example.com,financial,Home,434.29,3,104.59,2025-03-21
3e85492b-15f4-4af6-b330-a152f7bbf904,Brandi Jackson,pamelajones@example.org,address,Home,22.87,2,249.8,2024-03-23
8491c662-d23d-45e3-84a4-a74047b49d6e,Mark Lopez,jonesrandy@example.net,likely,Beauty,220.0,4,923.09,2023-05-18
a18b95bb-a8bf-46c1-a9ed-ef2a75977574,Eric Durham,dicksonmarcus@example.com,situation,Home,431.81,5,43.58,2024-01-02
50f7f089-c246-479b-ac85-7b0b3a6300f6,Zachary Shepherd,nwallace@example.net,here,Clothing,470.97,1,648.39,2022-01-20
d4e23284-fb81-4c8e-9713-f61913be059b,Gregory Lee,kimberlyriley@example.org,page,Home,280.97,5,1287.51,2020-01-06
2919963d-6491-4ddb-9f9c-f777af6a4366,Stephanie Garcia,joseph13@example.com,professor,Beauty,118.32,1,151.53,2024-03-07
50ccc10f-247d-45d1-9047-13e36d24024c,Frank Escobar,wbruce@example.org,by,Clothing,14.45,1,1397.16,2020-07-05
3ebef529-d09d-4014-943d-57a3c6ddf7b4,Steven Tucker,wjones@example.net,city,Electronics,275.15,4,387.93,2022-06-06
df1a0018-968a-4f06-a2ee-b659c05288d4,Philip Clark,ucohen@example.org,detail,Electronics,105.57,1,1907.72,2021-12-02
d5fe0b98-aa1b-413a-865b-6b6baf140cf3,Sandra Webb,iscott@example.org,grow,Electronics,178.6,5,291.69,2022-10-02
5f00023e-c6d9-412a-baf2-a5d5e9a5cbd5,Valerie Ritter,sarah77@example.com,white,Home,458.7,5,1033.45,2024-09-23
3bb2e714-a030-409b-8c34-0c44538429e7,Kara Lane,laurenaustin@example.net,pull,Electronics,287.83,3,1693.2,2021-12-04
3c428105-94d9-4c30-bdf2-dedbcbf74d78,James Stone,lisa76@example.net,air,Beauty,393.69,1,961.66,2021-01-10
38458479-8261-4cf1-9628-cee364e6c5e1,Michael Yu,zward@example.net,his,Clothing,456.56,5,417.46,2023-11-08
b6e1ee75-ac59-4d33-b1e6-6f6aae013aa0,Jonathan Scott MD,aramirez@example.org,market,Home,93.02,3,240.99,2020-12-12
0f2f4964-3028-4edc-b4ce-c2a5870841a7,David Harris,danielsmelanie@example.org,really,Home,376.97,1,629.4,2024-12-30
66ddbc81-c47e-4594-a11d-66ef725f9efe,Willie Gomez,ismith@example.org,place,Clothing,185.2,5,768.27,2022-07-17
